@relation debate 

@attribute verb NUMERIC
@attribute noun NUMERIC
@attribute adj NUMERIC
@attribute adv NUMERIC
@attribute wordnet NUMERIC
@attribute polarity NUMERIC
@attribute sentimentClassAttribute {positive, negative}

@data
0.0373390784221376, 0.0, 0.0, 0.0, 0.0373390784221376, 0.0, positive
-0.03143775542901867, 0.0, 0.0, 0.0, -0.03143775542901867, 0.0, positive
-0.17490180951045028, -0.027595269382391593, 0.0, 0.0, -0.20249707889284188, -1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.0, 0.2653061224489796, -0.27212001752080595, 0.0, -0.006813895071826337, 3.0, positive
0.997373187488027, 0.0, 0.6950000000000002, 0.056569343065693424, 1.7489425305537205, 3.0, positive
-0.06000000000000001, 0.0, 0.0, 0.0, -0.06000000000000001, 1.0, positive
0.0, 0.0, -0.25, 0.06972789115646259, -0.1802721088435374, 1.0, positive
0.0, 0.008542901838558783, 0.7500000000000001, 0.0, 0.7585429018385589, 1.0, positive
0.05474452554744526, 0.0, 0.0, 0.0, 0.05474452554744526, 0.0, negative
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
2.1752186462312487E-4, 0.0, 0.0, 0.5833333333333334, 0.5835508551979565, 1.0, positive
-0.13030336955488336, 0.3441496598639456, 0.0, 0.0, 0.21384629030906221, 0.0, negative
0.1475580027045551, 0.0, 0.0, -0.21500000000000005, -0.06744199729544495, 0.0, negative
0.6023346473937802, 0.10629251700680274, 0.0, 0.019283746556473833, 0.7279109109570567, 1.0, negative
0.0, 1.0005332827975846, 0.0, 0.0, 1.0005332827975846, 0.0, positive
-0.019185326611942655, 0.0, 0.010204081632653062, 0.06972789115646259, 0.060746646177173, 0.0, positive
1.2443141849628168, 0.0, 0.0, 0.0, 1.2443141849628168, 1.0, positive
0.0, 0.008278481919938838, 0.0, 0.0, 0.008278481919938838, 0.0, negative
-0.0892783160948093, 0.0, 0.0, -0.08333333333333333, -0.1726116494281426, 0.0, positive
0.05020802460556254, 0.0, 0.37500000000000006, 0.0, 0.4252080246055626, 1.0, negative
0.0, 0.0, -0.020984597132573335, 0.0, -0.020984597132573335, 0.0, positive
0.03930652281471178, 0.06000000000000001, 0.0, 0.0, 0.09930652281471179, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.3652232758719075, 0.0, 0.0, 0.0, 0.3652232758719075, 0.0, positive
0.12289841240265653, 0.075870478254979, 1.2675264396477077, -0.08333333333333333, 1.38296199697201, 2.0, positive
0.5547197828771084, 0.0, 0.5113636363636364, -0.21500000000000005, 0.8510834192407447, 2.0, negative
0.0, 0.023160038704590796, 0.4128787878787879, 0.06972789115646259, 0.5057667177398413, 1.0, positive
0.05020802460556254, -0.20454545454545456, 0.75, 0.0, 0.5956625700601079, 1.0, positive
0.0, 0.031202530133435276, -0.18000000000000002, 0.0, -0.14879746986656475, 2.0, positive
0.6168987349332825, 0.0, 0.0, 0.0, 0.6168987349332825, 1.0, positive
1.0174492211708555, -0.029586214651149714, 0.0, 0.0, 0.9878630065197057, 1.0, negative
-0.02470854164911477, 0.21316477253008245, 0.6337632198238539, 0.06521343022180642, 0.887432880926628, 2.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
-0.01149418015642329, 0.1916058394160584, -0.1425515500070136, 0.0, 0.037560109252621515, 2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, -0.027595269382391593, 1.3420965531571873, 0.0, 1.3145012837747958, 2.0, positive
0.6100000000000001, 0.0, 0.0, 0.0, 0.6100000000000001, 1.0, positive
0.0, -0.015000000000000003, 0.24744844999298637, 0.0, 0.23244844999298636, 2.0, positive
0.3652232758719075, 0.0, 0.0, 0.0, 0.3652232758719075, 0.0, positive
0.018898359549405656, 0.008542901838558783, 0.0, 0.0, 0.02744126138796444, 0.0, positive
0.031722484198121785, 0.3867741513774819, 0.0, 0.0, 0.4184966355756037, 1.0, positive
-0.10218978102189781, -0.08459580905929642, 0.4619084860221462, -0.21500000000000005, 0.06012289594095188, 1.0, negative
0.1393065228147118, 0.0, 0.12741157076130974, 0.0, 0.2667180935760215, 0.0, positive
0.25, 0.0, 0.0, 0.0, 0.25, -1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
-0.019185326611942655, 0.0, -0.017006802721088437, 0.0, -0.03619212933303109, 0.0, positive
0.050462304834490095, 0.0, 0.0, 0.0, 0.050462304834490095, 0.0, positive
0.03930652281471178, -0.08333333333333333, 0.3181479474325972, 0.0, 0.27412113691397566, 3.0, positive
0.6100000000000001, 0.0, 0.0, 0.0, 0.6100000000000001, 1.0, negative
0.6789126249183836, 0.011666666666666659, 0.0, 0.0, 0.6905792915850502, 1.0, positive
0.0, 0.37342402123424023, 0.0, 0.0, 0.37342402123424023, 1.0, positive
-0.051727476187407716, 0.0379352391274895, 0.0, 0.004999999999999997, -0.008792237059918218, 0.0, negative
2.0465789185248133, 0.0, 0.0, 0.0, 2.0465789185248133, 1.0, negative
0.2026058302330229, 0.02, 1.1102230246251565E-16, -0.5552721088435374, -0.33266627861051434, 2.0, positive
-0.016017940947297717, 0.0, 0.37920610881216665, 0.041666666666666664, 0.4048548345315356, 0.0, positive
0.031022697993619886, 0.0, 0.0, 0.0, 0.031022697993619886, 0.0, positive
0.02062568512992925, 0.0, 0.38914608588883914, 0.0, 0.4097717710187684, -1.0, negative
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.22053111796382416, 0.0, 0.27384500745156487, -0.21500000000000005, 0.279376125415389, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.6343141849628167, 0.12236230580386427, 0.75, 0.0, 1.506676490766681, 2.0, negative
0.0, -0.04, 0.0, 0.0, -0.04, 0.0, positive
0.0, 0.0, 0.0, 0.11186943955200289, 0.11186943955200289, 1.0, positive
-0.08732601319721078, -0.01192313087389536, 0.9909060769667111, 0.0, 0.8916569328956049, 2.0, positive
0.10227272727272728, 0.0, 0.0, 0.0, 0.10227272727272728, 2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.0, 0.8616666666666668, 0.0, 0.8616666666666668, 2.0, positive
0.0, 0.0, 0.4166666666666667, 0.0, 0.4166666666666667, 2.0, positive
0.39071307072002537, 0.0, 0.0, 0.056569343065693424, 0.4472824137857188, 0.0, positive
0.0, 0.38354290183855877, -0.20833333333333334, 0.0, 0.17520956850522543, -1.0, positive
0.0, 0.1259124087591241, 0.0, 0.0, 0.1259124087591241, 0.0, positive
-0.75, 0.008542901838558783, 0.0, 0.0, -0.7414570981614412, -1.0, negative
0.30020802460556256, 0.0, 0.0, 0.0, 0.30020802460556256, -1.0, negative
0.7868707482993198, 0.0, 0.0, 0.0, 0.7868707482993198, 2.0, negative
0.0, 0.3741496598639456, 0.0, -0.04071625344352618, 0.3334334064204194, 1.0, positive
0.0, 0.0, 0.2593537414965987, 0.0, 0.2593537414965987, 2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.05334643002303211, 0.0, -0.03213957759412305, 0.02120685242890906, 0.0, positive
0.6100000000000001, 0.22805905866139436, 0.0, 0.0, 0.8380590586613945, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.03891873310206699, 0.0, 0.31312255339216677, 0.0, 0.3520412864942338, 1.0, positive
0.03930652281471178, 0.05507927287082126, 0.6337632198238539, 0.0, 0.7281490155093869, 2.0, positive
0.0, -0.010674931129476583, 0.6337632198238539, 0.0, 0.6230882886943773, 2.0, positive
0.0, 0.01149802890932983, 0.0, 0.0, 0.01149802890932983, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.0, 0.0, 0.42876321982385385, 0.47000000000000003, 0.8987632198238539, 3.0, positive
0.031722484198121785, 0.006721518080061165, 0.12741157076130974, 0.019283746556473833, 0.18513931959596652, 1.0, positive
0.5466057928877044, 0.0, -0.3550000000000001, -0.041666666666666664, 0.14993912622103767, 0.0, positive
0.0, 0.0, 0.0, 0.019283746556473833, 0.019283746556473833, 0.0, negative
0.0, -0.014225714672808563, 0.8774115707613097, 0.0, 0.8631858560885012, 1.0, positive
0.6100000000000001, 0.025510204081632657, 0.0, 0.0, 0.6355102040816327, 2.0, positive
0.012091857471887279, 0.03869712612611462, -0.125, 0.0, -0.0742110164019981, 0.0, positive
0.05020802460556254, 0.0, 0.0, 0.0, 0.05020802460556254, 0.0, positive
0.0, 0.2211448866228513, 0.0, -0.125, 0.09614488662285131, 0.0, positive
0.0, 0.0, 0.05222681359044996, 0.0, 0.05222681359044996, 1.0, positive
-0.44139556746782005, 0.12091857471887278, 0.28, 0.06972789115646259, 0.02925089840751538, -1.0, positive
0.06378376656750957, 0.015306122448979593, 0.2556810211810913, 0.0, 0.3347709101975805, 0.0, negative
0.0, -0.4649324843065529, 0.0, 0.0, -0.4649324843065529, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
-0.15956163179376087, 0.0, 0.0, 0.0, -0.15956163179376087, -1.0, positive
0.06846581373525087, 0.02737226277372263, 0.5795454545454546, 0.024429765471570372, 0.6998132965259984, 1.0, negative
0.04141819523387582, 0.0, 0.0, 0.0, 0.04141819523387582, -1.0, positive
0.03930652281471178, 0.02737226277372263, 0.0, 0.0, 0.0666787855884344, 1.0, positive
0.05020802460556254, 0.0, 0.12741157076130974, 0.2121061309846977, 0.38972572635157, 0.0, positive
0.10805926427498404, 0.1694779388520074, 0.708941605839416, 0.0, 0.9864788089664074, 1.0, positive
0.7621871646190148, 0.0, 0.0, 0.019283746556473833, 0.7814709111754886, 1.0, negative
-0.11479591836734696, -0.041666666666666664, 0.6950000000000002, 0.0, 0.5385374149659865, 1.0, positive
0.736586912235544, 0.18687102940349698, 0.0, 0.0, 0.9234579416390409, 3.0, positive
0.14059325352806207, 0.0, 0.0, 0.0, 0.14059325352806207, 1.0, positive
0.10448983981577548, 0.1832796157613676, 0.708941605839416, 0.0, 0.9967110614165591, 1.0, positive
0.12337665685913175, 0.0, 0.0, 0.0, 0.12337665685913175, 0.0, positive
0.08875813098962212, 0.06689873493328238, 0.0, 0.08901163771293642, 0.24466850363584094, 0.0, negative
0.9752232758719076, 0.0, 0.0, 0.0, 0.9752232758719076, 1.0, negative
-0.03959348987724878, 0.00402808616500622, 0.0, 0.0, -0.035565403712242566, 1.0, positive
0.1414963038366096, 0.0, 0.0, 0.0, 0.1414963038366096, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
0.0, 0.21460189723471806, 0.0, 0.0, 0.21460189723471806, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.05853544391875724, 0.3333333333333333, -0.36000000000000004, 0.053571428571428575, 0.08544020582351908, 1.0, negative
0.02764406451792772, 0.0, 0.0, 0.0, 0.02764406451792772, 0.0, negative
0.034013605442176874, 0.0, 0.0, 0.0, 0.034013605442176874, 0.0, positive
0.024314184962816576, 0.0, 0.0, 0.0, 0.024314184962816576, 0.0, positive
1.2443141849628168, 0.0, 0.0, 0.0, 1.2443141849628168, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
-0.1, -0.041666666666666664, 0.0, 0.0, -0.14166666666666666, 0.0, negative
0.010721683905190708, 0.08333333333333333, 0.0, 0.0, 0.09405501723852404, 0.0, positive
-0.1662730273531174, 0.056847043337400475, -0.125, 0.004999999999999997, -0.2294259840157169, -1.0, negative
0.0966274047566786, -0.3120565045992116, 0.3571428571428572, -0.02118119975262832, 0.1205325575476959, 1.0, positive
0.09491361373800641, 0.6254105150138456, -0.42161948243688996, 0.0, 0.2987046463149621, 1.0, negative
0.11399179117307212, 0.5246768331113324, 0.0, 0.0, 0.6386686242844045, 2.0, negative
0.0, -0.041666666666666664, 0.0, 0.0, -0.041666666666666664, 0.0, positive
0.0, -0.08837144059475383, 0.0, 0.0, -0.08837144059475383, 0.0, positive
-0.017246837333205912, 0.0, 0.0, 0.0, -0.017246837333205912, 0.0, positive
0.012091857471887279, 0.0, 0.75, -0.03213957759412305, 0.7299522798777642, 0.0, positive
0.0, 0.10500000000000001, 0.0, 0.47000000000000003, 0.5750000000000001, 1.0, positive
0.06253898481775316, -0.24234693877551022, 0.0, 0.019283746556473833, -0.16052420740128323, -1.0, positive
0.060831768763951265, 0.0, 0.0, 0.125, 0.18583176876395127, 0.0, positive
0.6100000000000001, 0.0, 0.0, 0.06972789115646259, 0.6797278911564627, 1.0, positive
0.0, 0.0, 0.8110017115993278, 0.1653114986462565, 0.9763132102455843, 3.0, positive
0.1082971879485952, -5.6644031868630445E-18, 0.7500000000000001, -0.04166666666666667, 0.8166305212819287, 1.0, positive
0.9752232758719076, 0.0, 0.0, 0.0, 0.9752232758719076, 1.0, negative
0.33973348102378964, 0.3238271177542813, -0.1544545919218392, 0.0, 0.5091060068562318, 1.0, negative
0.0, 1.0, 0.27384500745156487, 0.0, 1.2738450074515648, 3.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.0, 0.38454545454545463, 0.5144475238220385, 0.0, 0.8989929783674931, -1.0, positive
0.05020802460556254, 0.06000000000000001, 0.0, 0.0, 0.11020802460556256, 1.0, positive
0.14845717577295733, 0.0, 0.0, -0.013605442176870736, 0.1348517335960866, 1.0, negative
0.0, 0.0, 0.0, 0.0, 0.0, -1.0, positive
1.3216344680860197, 0.12129251700680274, 0.0, 0.0, 1.4429269850928224, 3.0, negative
0.08394160583941605, 0.0, -0.045000000000000005, 0.0, 0.03894160583941605, 2.0, positive
0.0, 5.332827975846266E-4, 0.16666666666666666, 0.013686131386861315, 0.1808860808511126, 1.0, positive
-0.019185326611942655, -0.5034013605442178, 0.041666666666666664, 0.5, 0.019079979510506197, -2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.6100000000000001, 0.0, 0.0, 0.0, 0.6100000000000001, 1.0, positive
0.3652232758719075, 0.0, 0.0, 0.0, 0.3652232758719075, 0.0, positive
0.6100000000000001, 0.0, 0.0, 0.0, 0.6100000000000001, 1.0, positive
0.0, -0.020907123179850454, 0.0, 0.0, -0.020907123179850454, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, -1.0, positive
0.04081467338805736, 0.0, 0.0, 0.056569343065693424, 0.09738401645375078, 1.0, positive
0.0, 0.0, 0.16836734693877553, -0.10204081632653063, 0.0663265306122449, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, negative
0.736586912235544, 0.0379352391274895, 0.2593537414965987, 0.0, 1.033875892859632, 2.0, positive
0.0, 0.0, 0.003623084348456677, 0.0, 0.003623084348456677, 2.0, positive
0.6100000000000001, 0.0, 0.0, 0.0, 0.6100000000000001, 1.0, negative
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
-0.017246837333205912, -0.045454545454545456, -0.125, 0.11186943955200289, -0.07583194323574848, 1.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, 0.015000000000000003, 0.0, 0.0, 0.05430652281471178, 0.0, positive
0.031722484198121785, 0.0, 0.0, 0.23640805833892525, 0.26813054253704705, 1.0, negative
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.0, 0.0, 0.0, 0.06972789115646259, 0.06972789115646259, 0.0, positive
-0.025898803553619686, 0.0, -0.5706406664316871, 0.06972789115646259, -0.5268115788288442, -2.0, negative
0.06772666543785376, 0.1089342697181878, 0.0, -0.03213957759412305, 0.1445213575619185, 0.0, positive
0.057106759538844906, 0.06000000000000001, 0.0, 0.0, 0.11710675953884492, 1.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.3778999936568844, -0.06000000000000001, 0.7500000000000001, -0.13, 0.9378999936568846, 1.0, positive
0.05020802460556254, 0.275, 1.3287632198238541, 0.0, 1.6539712444294168, 2.0, positive
0.6789126249183836, 0.011666666666666659, 0.0, 0.0, 0.6905792915850502, 1.0, positive
0.13388844285329088, 0.0, 0.0, 0.0, 0.13388844285329088, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.024314184962816576, 0.10629251700680274, 0.10329447911112895, 0.0, 0.23390118108074825, 0.0, negative
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
-0.06433361353285685, -0.04730561097107907, 0.16836734693877553, -0.2471395775941231, -0.19041145515928348, 1.0, negative
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.0, -0.375, -0.1193189788189087, 0.0, -0.4943189788189087, -1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, -1.0, positive
-0.17490180951045028, 0.041674199020052205, 0.0, 0.0, -0.13322761049039808, -2.0, negative
0.0, 0.0, -0.11000000000000003, -0.08333333333333333, -0.19333333333333336, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
-0.1431793253123285, 0.0, 0.7500000000000001, 0.0, 0.6068206746876716, 1.0, negative
0.0, 0.2381386861313869, 0.0, 0.0, 0.2381386861313869, 3.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.6343141849628167, 0.0, 0.5795454545454546, 0.0, 1.2138596395082712, 2.0, positive
0.0, -0.016069788797061526, 1.1906816857787803, 0.0, 1.1746118969817188, 1.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.009859806390897985, -0.01037537345531905, 0.0, 0.0, -5.155670644210655E-4, 0.0, positive
0.736586912235544, 0.0, 0.0, 0.0, 0.736586912235544, 1.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.03930652281471178, -0.1054609649298843, 0.0, 0.0, -0.06615444211517252, 0.0, positive
0.3652232758719075, 0.0, 0.0, 0.0, 0.3652232758719075, 0.0, positive
0.031276978222547436, 0.0, 0.0, 0.0, 0.031276978222547436, 0.0, positive
0.0, -0.025506371364761957, 0.2321428571428572, 0.08333333333333333, 0.2899698191114286, 1.0, positive
0.09383790813669354, 0.0, 0.0, 0.0, 0.09383790813669354, 0.0, positive
0.09115410560611956, 0.0, 0.0, 0.0, 0.09115410560611956, 0.0, negative
0.03930652281471178, 0.0, -0.045000000000000005, 0.0, -0.005693477185288225, 1.0, positive
0.0, -0.023472429210134132, 0.0, 0.0, -0.023472429210134132, 0.0, positive
0.05020802460556254, 0.06000000000000001, 0.6950000000000002, 0.0, 0.8052080246055627, 2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, -1.0, negative
0.0, 0.0, 0.0, 0.21000000000000002, 0.21000000000000002, 0.0, positive
0.0, -0.36170196751418815, 0.0, 0.0, -0.36170196751418815, -1.0, positive
0.0, -0.38365089794130536, -0.5, 0.11186943955200289, -0.7717814583893025, -1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.10805926427498404, 0.1694779388520074, 0.708941605839416, 0.0, 0.9864788089664074, 1.0, positive
0.0, 0.0, -0.5909090909090909, 0.0, -0.5909090909090909, -1.0, negative
0.4766439405704258, 0.2216315589604089, -0.2731337217179245, -0.08333333333333333, 0.3418084444795769, 1.0, positive
0.423074515541329, -0.027548209366391185, 0.0, 0.0, 0.39552630617493784, 0.0, positive
0.0, 0.0821167883211679, 1.1666666666666667, 0.0, 1.2487834549878347, 2.0, positive
0.0, 0.03213957759412306, 0.0, 0.0, 0.03213957759412306, 1.0, positive
0.0, -0.027372262773722632, 0.8480192385855575, -0.125, 0.6956469758118349, 4.0, positive
1.1134390927643016, 0.08333333333333333, 0.0, 0.0, 1.196772426097635, 1.0, negative
0.0, -0.034090909090909095, -0.3006977143926261, 0.0, -0.3347886234835352, -2.0, positive
-0.045454545454545456, 0.0, 0.0, 0.0, -0.045454545454545456, 0.0, positive
0.014495136007843927, -0.06802721088435375, 0.0, 0.0, -0.05353207487650982, 0.0, positive
0.023972754825637668, 0.0, 0.9128787878787878, 0.0, 0.9368515427044255, 1.0, positive
0.0, 0.025086308848299505, 0.0, 0.0, 0.025086308848299505, 0.0, positive
0.0, 0.0, 0.005000000000000003, 0.06972789115646259, 0.0747278911564626, 0.0, negative
0.0, 0.032007858013819265, -0.5909090909090909, 0.0, -0.5589012328952717, -1.0, negative
-0.17490180951045028, 0.0, 0.0, 0.0, -0.17490180951045028, -1.0, positive
0.10831354450391159, 0.0, 0.7272727272727274, 0.15145985401459855, 0.9870461257912375, 1.0, positive
0.0, 0.02, 0.6337632198238539, 0.0, 0.6537632198238539, 1.0, positive
0.0, 0.875, 0.0, 0.06972789115646259, 0.9447278911564626, 0.0, positive
0.9503944155472914, 0.01149802890932983, 0.6950000000000002, 0.0, 1.6568924444566213, 2.0, positive
0.950909090909091, 0.0, 0.0, 0.0, 0.950909090909091, 1.0, positive
0.10916629425492826, 0.0, 0.0, 0.0, 0.10916629425492826, 0.0, positive
0.0, -0.07492209727679176, 0.0, 0.0, -0.07492209727679176, 0.0, positive
0.6100000000000001, 0.025510204081632657, 0.0, 0.0, 0.6355102040816327, 2.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.2490245368539506, -0.007421150278293135, -0.29247638109655116, -0.28343065693430664, -0.33430365145520036, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, -1.0, positive
1.0174492211708555, -0.029586214651149714, 0.0, 0.0, 0.9878630065197057, 1.0, negative
0.05474452554744526, 0.3741496598639456, 0.0, 0.0, 0.42889418541139085, 1.0, positive
0.019163381515549714, -0.01037537345531905, 0.04000000000000001, 0.0, 0.048788008060230675, -1.0, positive
-0.009841185914705114, -0.15000000000000002, 0.0, 0.0, -0.15984118591470514, 0.0, positive
0.0, 0.3741496598639456, -0.11037372627253289, 0.06972789115646259, 0.3335038247478753, -1.0, positive
0.6100000000000001, 0.034090909090909095, 0.0, 0.0, 0.6440909090909092, 1.0, positive
0.07108798996441934, 0.0, 0.0, 0.06972789115646259, 0.14081588112088195, 1.0, positive
-0.19897959183673472, 0.0, 0.12084443821012758, 1.0697278911564627, 0.9915927375298556, -1.0, positive
0.0, 0.06401571602763853, 0.0, 0.0, 0.06401571602763853, 0.0, positive
0.5844897959183675, 0.30596784168212743, 0.16666666666666666, 0.0, 1.0571243042671616, 4.0, positive
0.31818181818181823, 0.0, 0.0, 0.0, 0.31818181818181823, 0.0, negative
1.2443141849628168, 0.0, 0.0, 0.0, 1.2443141849628168, 1.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, positive
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, positive
0.06620254278599909, 0.23863636363636365, 0.0, 0.06972789115646259, 0.37456679757882533, 2.0, positive
0.7061323667809984, 0.0, 0.0, 0.0, 0.7061323667809984, 0.0, negative
0.34090909090909094, -0.018707482993197258, 0.0, 0.0, 0.3222016079158937, 0.0, positive
0.0, 0.034090909090909095, 0.0, -0.03213957759412305, 0.0019513314967860435, 0.0, positive
0.024718229757444664, 0.16904445919044458, 0.0, 0.0, 0.19376268894788926, 1.0, negative
0.05020802460556254, 0.12878787878787878, 1.4450000000000003, 0.0, 1.6239959033934417, 3.0, positive
-0.2916666666666667, 0.0, 0.0, 0.0, -0.2916666666666667, 0.0, positive
-0.1236417439454264, 0.0, 0.0, 0.06972789115646259, -0.05391385278896381, 1.0, negative
0.0, 0.08333333333333333, -0.5350000000000001, 0.3824149659863946, -0.06925170068027225, -1.0, negative
-0.7501525915185316, 0.025510204081632657, 0.0, 0.019283746556473833, -0.7053586408804252, -2.0, negative
0.0, 0.0, 0.0, 0.25, 0.25, 0.0, positive
0.3652232758719075, 0.0, 0.0, 0.0, 0.3652232758719075, 0.0, positive
0.0, 0.0, -0.045000000000000005, 0.0, -0.045000000000000005, 1.0, positive
0.024314184962816576, 0.0, -0.11949035812672176, 0.13945578231292519, 0.04427960914901999, 0.0, negative
0.6789126249183836, 0.011666666666666659, 0.0, 0.0, 0.6905792915850502, 1.0, positive
-0.024314184962816576, 0.0, 0.0, 0.0, -0.024314184962816576, 0.0, negative
-0.019185326611942655, 0.0, 0.0, 0.0, -0.019185326611942655, -1.0, positive
-0.34980361902090057, 0.1403917225286426, 0.0, 0.0, -0.20941189649225797, -1.0, positive
-0.17490180951045028, 0.0, 0.0, 0.0, -0.17490180951045028, -1.0, negative
0.34603794925996484, 0.0, 0.6950000000000002, 0.0, 1.041037949259965, 1.0, negative
0.10305667442423665, -0.04599211563731932, -0.5327710758872213, 0.33403579556520263, -0.1416707215351013, 2.0, positive
